Country Name insrael,Country ISO3,Year,Indicator Name,Indicator Code,Value finaly israel,id Palestine numbers,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_start_date,event_end_date
Israel,ISR,1975,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,19.538.188.277.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,19.538.188.277.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,3318000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,532.859.680.284.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2192000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1126000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,3688000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,492.895.204.262.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,30.639.431.616.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1624000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,109000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Exports of goods and services (current US$),NE.EXP.GNFS.CD,369.333.333.333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,975.026.190.986.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,163.487.585.694.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.011.410.039.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Imports of goods and services (current US$),NE.IMP.GNFS.CD,709.166.666.666.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,155.382.952.703.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,556.862.653.517.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,441.848.148.537.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-339.833.333.333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-211.734.048.147.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Trade (% of GDP),NE.TRD.GNFS.ZS,671.962.248.928.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,314.535.363.158.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,49.457.916.847.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,303.153.261.185.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,15.533.667.932.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,153.030.020.246.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,593.065.693.430.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,620.473.286.742.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,363.675.190.082.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,5997000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,521.889.231.918.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,2.866.887.598.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,418.414.226.750.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,120.856.698.961.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,144.161.204.499.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,745.144.061.185.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,65.012.569.096.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,112.305.045.642.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,449.441.892.099.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,5998840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,139.598.540.145.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,1096000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,467.153.284.671.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,333.941.605.839.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,32.412.313.804.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,178.902.749.648.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,963.811.900.669.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,544.464.609.800.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,748.425.823.889.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,227.797.528.165.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,206.106.948.895.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1941000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,776.786.174.345.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,131.759.019.755.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,324.103.177.138.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,872.862.928.573.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,179.261.518.802.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,618.320.846.687.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,901.717.901.419.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,391.294.042.478.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,914.548.058.987.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1940740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,177.858.439.201.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,1102000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,503.629.764.065.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1975,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,313.067.150.635.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,170.376.051.351.596,157799,Palestine,PSE,3.173.238,35.164.021,"[31.73238, 35.164021]",Recommended figure,Conflict,total,39,7/15/2024,7/15/2024,7/15/2024,2024,25901,Palestine: International armed conflict (IAC) (Demolitions) - Bethlehem Governorate - 01/07/2024,2024-07-01,7/31/2024
Israel,ISR,1976,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,247.619.047.619.048,150731,Palestine,PSE,31.557.989,3.497.628,"[31.557989, 34.97628]",Recommended figure,Conflict,total,10,5/16/2024,5/16/2024,5/16/2024,2024,24518,Palestine: International armed conflict (IAC) (Demolitions) - Hebron Governorate - 01/05/2024,2024-05-01,5/31/2024
Israel,ISR,1976,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,6710000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,556.776.556.776.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,5345000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,1365000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,7466000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,426.373.626.373.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,27.032.967.032.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-2684000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-2657000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,27000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,201.793.721.973.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,174.140.508.221.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,4026000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,747.384.155.455.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2688000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1338000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,4397000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,458.146.487.294.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,360.239.162.929.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1939000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,54000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Exports of goods and services (current US$),NE.EXP.GNFS.CD,4201250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,111.121.757.214.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,139.679.715.701.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.481.405.317.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6588750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,15.181.134.599.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-229.858.336.726.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,415.303.443.708.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-2387500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-150.489.390.529.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Trade (% of GDP),NE.TRD.GNFS.ZS,680.117.496.886.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,376.249.252.399.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,50.955.234.891.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,323.872.150.936.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,14.146.754.270.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,164.997.963.732.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,613.397.901.533.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,625.972.694.672.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,312.776.670.600.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,493.943.895.029.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,5669000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,547.072.853.196.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,254.292.901.673.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,105.315.894.761.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,12.260.393.108.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,763.672.543.422.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,642.127.063.538.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,170.410.643.785.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,131.671.329.732.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,427.497.856.636.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,5668660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,171.105.730.427.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,1239000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,469.733.656.174.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,297.820.823.244.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,383.343.123.068.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,165.968.299.359.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,168.851.697.649.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,759.301.442.672.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,767.743.936.015.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,172.541.438.942.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,455.446.938.361.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2415000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,751.383.937.628.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,110.031.839.881.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,23.020.772.520.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,557.715.478.157.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,206.772.910.016.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,504.055.547.964.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,21.944.261.575.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,308.503.194.339.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,13.858.422.248.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2415210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,1976,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,160.971.905.846.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
